username,nome_completo,bio,n_publicacoes,n_seguidores,n_seguindo,data_post,texto_post,verificado,url_foto_perfil,status_relacao,link_externo,verificado_extra,status_conta,n_seguidores_num,nivel_influencia,n_seguindo_num,cidade,estado,tipo_perfil,eh_estudante,genero_inferido
papeldeestrela,Papeldeestrela,"236 236 Papel de Estrela | Mimos Personalizados Brindes exclusivos e criativos para empresas, eventos e festas Gurupi-TO | Enviamos para todo Acesse o... mais bit.ly/portifolio-mimos e mais 1 Papel de Estrela | Mimos Personalizados Brindes exclusivos e criativos para empresas, eventos e festas Gurupi-TO | Enviamos para todo Acesse o... mais Brindes exclusivos e criativos para empresas, eventos e festas Gurupi-TO | Enviamos para todo Acesse o ... mais mais bit.ly/portifolio-mimos e mais 1 Entrega Produção 🩷 Dia das Mães Marcações 8 de março Entregas! Cartão de Visita Cards Mimo Balas Card + Bala Pagamento Pedidos/Entregas Marca Página Entrega Produção 🩷 Dia das Mães Marcações 8 de março Entregas! Cartão de Visita Cards Mimo Balas Card + Bala Pagamento Pedidos/Entregas Marca Página",27,27,161,2024-09-29T13:00:19.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/472489127_1135836461539492_8939265904804782486_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QEYyol7dqKBnS6Lh9bFpQtdzCV27fcZ2osS903BCzRL0NdmpmGynCQe6fFLj46GMRQ&_nc_ohc=Mw43VRKtkWgQ7kNvwHfhOij&_nc_gid=E79Rr2VjiP5LG7zuOhGXGQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRPJ2RcrBObXD3mG-3ClCKrZb2cOJSaIzrNARTGY8mEWw&oe=68832A09&_nc_sid=8809c9,Seguir,,False,Pública,27,Iniciante,161,Gurupi,TO,Empresa / Comércio,Não,Indefinido
larissalicita.adv,Larissalicita.Adv,2.590 2.590 1.079 1.079 . | ́ Empreendedor(a) Advogada | Licitações & Contratos Públicos Apoio empresas a venderem e executarem contratos com segurança jurídica... mais Advogada | Licitações & Contratos Públicos Apoio empresas a venderem e executarem contratos com segurança jurídica ... mais mais Larissa Lopes Alves e mais 1 Larissa. Work Larissa. Work,100,100,2590,2024-10-12T13:00:36.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/392890464_358872537024162_7963312314082034704_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QFlmNeNKQXlMIAzXnvfqlzNdT8Dw2n0RKPDcfdKEB5ISWd2K7b0NUtyBGIbyRVwMVo&_nc_ohc=R6lcTGH4FmEQ7kNvwHpKOBO&_nc_gid=-PziMDG-R2SOcKEUCyamCQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQGEpMjlmwfK6myF6L6ZHScJEvbOBPq4SOECR60t9Sowg&oe=68831A04&_nc_sid=8809c9,Seguir,https://www.threads.com/@larissalicita.adv?xmt=AQF0-1Wy425MSrLTcnqCNwJgeGc_HMMnbiPQqWikGrBusrM,False,Pública,100,Iniciante,2590,,,Empresa / Comércio,Não,Indefinido
vanildaviagenscolinas,Vanildaviagenscolinas,linktr.ee/ 2.424 2.424 638 638 Vanilda Viagens - Colinas do Tocantins Agência de viagens | Pacotes Nacionais e Internacionais | Resorts | Cruzeiros | Realize seu sonho Viajantes,40,40,2424,2025-03-06T19:13:36.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/479368909_497443603407067_2537176726645716425_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QFVa8PghBql3iIbj9SyXfD2RkiXxBW7of_747prN1Pk0--EgYhEJgyycu7U6EAsFi8&_nc_ohc=R6W00lKwqBUQ7kNvwFmI6kN&_nc_gid=87vs5I_JyKq9iGOVOxRGhA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQVm00qyZCfJIs-9W_iJTG3-4CzOpIncyGZLyScn-B-5g&oe=68831A6A&_nc_sid=8809c9,Seguir,,False,Pública,40,Iniciante,2424,,,Empresa / Comércio,Não,Indefinido
pollymenezesdesign,Pollymenezesdesign,"2.626 2.626 1.490 1.490 Pollyanne Menezes | Identidade Visual - Invista na comunicação visual da sua marca! | Transforme sua marca! Orçamentos & Informações ↓ bio.site/PollyanneMenezes | Portfólio 2024 | Bastidores | Ministério | Feedbacks | Conteúdos | FAQ | Entregas | Porto Seguro | Projetos | Portfólio | Proc. Criativo | Cursos | Análises | Prazer, Polly! | Portfólio 2024 | Bastidores | Ministério | Feedbacks | Conteúdos | FAQ | Entregas | Porto Seguro | Projetos | Portfólio | Proc. Criativo | Cursos | Análises | Prazer, Polly!",344,344,2626,2025-03-06T19:13:36.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/491506695_1872075953614752_3827129803489578358_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QFVa8PghBql3iIbj9SyXfD2RkiXxBW7of_747prN1Pk0--EgYhEJgyycu7U6EAsFi8&_nc_ohc=nGE-S4a3eaYQ7kNvwGlPKP7&_nc_gid=87vs5I_JyKq9iGOVOxRGhA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQAcJdSITVojk_H6uTY66NKUunsMESQ9yrEsbOLfpJIew&oe=6883238A&_nc_sid=8809c9,Seguir,,False,Pública,344,Iniciante,2626,,,Empresa / Comércio,Não,Indefinido
estudio.bella_estetica,Estudio.Bella_Estetica,473 473 Estúdio Bella Estética • Massagens Corporal • Depilação a Cera • Pump-up • Limpeza de Pele... mais Estúdio Bella Estética • Massagens Corporal • Depilação a Cera • Pump-up • Limpeza de Pele... mais • Massagens Corporal • Depilação a Cera • Pump-up • Limpeza de Pele ... mais mais Fotodepilação Massagem Pump-Up Clientes Fotodepilação Massagem Pump-Up Clientes,21,21,338,2025-03-06T19:13:36.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/171500068_148188940562724_5864446175124585540_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QFVa8PghBql3iIbj9SyXfD2RkiXxBW7of_747prN1Pk0--EgYhEJgyycu7U6EAsFi8&_nc_ohc=Xbrf4RKduIoQ7kNvwHweiTP&_nc_gid=87vs5I_JyKq9iGOVOxRGhA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfR-arJOcQHGMk_CDJYdlNxdGObbZbXOoNMrAleyCPjkVg&oe=688316A6&_nc_sid=8809c9,Seguir,,False,Pública,21,Iniciante,338,,,Empresa / Comércio,Não,Indefinido
featmarketing,Featmarketing,".com.br 2 2 Feat Marketing | Mais que Agência,parceiros Agência de marketing Estratégia Digital e Social Media Landing pages, Sites, Blog, Lojas Virtuais Consultoria, Branding e Tráfego Pago... mais Estratégia Digital e Social Media Landing pages, Sites, Blog, Lojas Virtuais Consultoria, Branding e Tráfego Pago ... mais mais",11,11,64,2024-08-05T13:02:00.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/498538971_18061628333156295_5032958464816234498_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QHo9yY2Hh0cZ_kgnfOArYmXg5QIQlbTHBr9HTi6Kw1IfUaKZEpdmDWJLocalI8q94U&_nc_ohc=t_1EUQc3CkEQ7kNvwHtm1na&_nc_gid=DtZN1pEuUngjpqSEGa4HiA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTnil6CcJ2MDul349y2uehwBP1Dr6YMlXcV1CuUt56b5Q&oe=68831403&_nc_sid=8809c9,Seguir,,False,Pública,11,Iniciante,64,,,Empresa / Comércio,Não,Indefinido
unirgoficial,Unirgoficial,"2.616 2.616 34,3 mil 34,3 mil 307 307 UnirG - Universidade de Gurupi Faculdade e universidade Há 40 anos transformando vidas e construindo o futuro. Fone (63)3612-7642 / WhatsApp (63)3612-7614 Vestibular... mais Há 40 anos transformando vidas e construindo o futuro. Fone (63)3612-7642 / WhatsApp (63)3612-7614 Vestibular ... mais mais www.unirg.edu.br/vestibular UPA Você sabia? Graduação Estude aqui Pós-Graduação Comunidade e-MEC UPA Você sabia? Graduação Estude aqui Pós-Graduação Comunidade e-MEC",2616,2616,34300,2024-08-05T13:02:00.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/495902931_18457409866075227_7990131170168213657_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QHo9yY2Hh0cZ_kgnfOArYmXg5QIQlbTHBr9HTi6Kw1IfUaKZEpdmDWJLocalI8q94U&_nc_ohc=impHFs1Da4oQ7kNvwEjRLmn&_nc_gid=DtZN1pEuUngjpqSEGa4HiA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfS2C4eEBK-fM5ZHxS0jKrPRcAnUf2jOf_ONWYBujJujMg&oe=6883137D&_nc_sid=8809c9,Seguir,,False,Pública,2616,Nano,34300,Gurupi,TO,Empresa / Comércio,Sim,Indefinido
carne.dejaca,Carne.Dejaca,2.495 2.495 3.876 3.876 Carne de Jaca | Carne Vegetal Loja de alimentos naturais FoodTech - Plant Based Negócio de impacto socioambiental Bioeconomia e inovação Sociobioeconomia Conheça nossos... mais FoodTech - Plant Based Negócio de impacto socioambiental Bioeconomia e inovação Sociobioeconomia Conheça nossos ... mais mais wa.me/5563992779119 APEX Brasil PE&GN II CONJASP Clientes Onde encontrar? Na TV Incubadora-UFT primeiros passos Nossa História Missão Alemanha Carne de Jaca Receitas Produtos APEX Brasil PE&GN II CONJASP Clientes Onde encontrar? Na TV Incubadora-UFT primeiros passos Nossa História Missão Alemanha Carne de Jaca Receitas Produtos,209,209,2495,2024-08-05T13:02:00.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/204612686_822030665098093_4085983715485600529_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHo9yY2Hh0cZ_kgnfOArYmXg5QIQlbTHBr9HTi6Kw1IfUaKZEpdmDWJLocalI8q94U&_nc_ohc=_05sI5TgQ3cQ7kNvwFFMewq&_nc_gid=DtZN1pEuUngjpqSEGa4HiA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTMJeaDhesqHvUJuIiTw9uUZBKOTCEpaNM2iU3vSCX2OQ&oe=68832F5B&_nc_sid=8809c9,Seguir,,False,Pública,209,Iniciante,2495,,PE,Empresa / Comércio,Sim,Indefinido
amoracajucafe,Amoracajucafe,"2.515 2.515 2.133 2.133 Amoracajucafé | Loja de cafés especiais Empreendedor(a) Conecte-se a um universo de possibilidades, Sabores e Sensações! Finalista na Torrefação do Ano de 2023!! Venha pa... mais Quadra 306 Sul av LO 05, Palma, Tocantins, Brazil 77021026 www.amoracaju.cafe e mais 2 Amoracajucafé | Loja de cafés especiais Empreendedor(a) Conecte-se a um universo de possibilidades, Sabores e Sensações! Finalista na Torrefação do Ano de 2023!! Venha pa... mais Conecte-se a um universo de possibilidades, Sabores e Sensações! Finalista na Torrefação do Ano de 2023!! Venha pa ... mais mais www.amoracaju.cafe e mais 2 Amigos Amoracajú Eventos Corp. Palmas TO Workshop Loja WCD2025 Parceria Horário 1ano loja Na Mídia Natal Agrotins 2024 WCD2024 Café Especial Amigos Amoracajú Eventos Corp. Palmas TO Workshop Loja WCD2025 Parceria Horário 1ano loja Na Mídia Natal Agrotins 2024 WCD2024 Café Especial",127,127,2515,2024-08-05T13:02:00.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/430040407_1010072284028171_6476453203436110241_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QHo9yY2Hh0cZ_kgnfOArYmXg5QIQlbTHBr9HTi6Kw1IfUaKZEpdmDWJLocalI8q94U&_nc_ohc=DXJyLvvPKZsQ7kNvwFFQoXq&_nc_gid=DtZN1pEuUngjpqSEGa4HiA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfR4wgV5DqZcUfGsm4V8qiBbOGzy8IrNDe1mLBJP4iPEsg&oe=68832649&_nc_sid=8809c9,Seguir,,False,Pública,127,Iniciante,2515,Palmas,PA,Empresa / Comércio,Não,Indefinido
ateckconsultoria,Ateckconsultoria,195 195 ATECK CONSULTORIA E REPRESENTAÇÃO PARA PISCICULTURA Consultoria Técnica para todo o Brasil Representante: ADM Nutrição Animal Korin ... mais linkr.bio/ e mais 2 ATECK CONSULTORIA E REPRESENTAÇÃO PARA PISCICULTURA Consultoria Técnica para todo o Brasil Representante: ADM Nutrição Animal Korin ... mais Consultoria Técnica para todo o Brasil Representante: ADM Nutrição Animal Korin ... mais mais linkr.bio/ e mais 2,121,121,578,2024-11-12T20:01:24.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/279924986_532189878455488_6861445592181085982_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QGbK42_0UepXSgmuRUdzaUfezHSYcNkEy7I-MkesJLikWKR3QjbHvweJlEPznyNvQM&_nc_ohc=deOSlxtjbP8Q7kNvwGI-DfE&_nc_gid=xAII7D7aihWIRJ57AEBQjg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRf2Vem7XBrRepLzFlsUaqjRgSRHbVNvzA0F1f6wtzPjQ&oe=68832ADD&_nc_sid=8809c9,Seguir,,False,Pública,121,Iniciante,578,,,Empresa / Comércio,Sim,Indefinido
cozinhabistrooficial,Cozinhabistrooficial,wa.me/5563984614766 286 286 Gercineia Silva Empreendedor(a) Pedidos pelo WhatsApp:63 984614766 feedbacks feedback Delícia feedbacks feedback Delícia,519,519,737,2024-07-27T13:00:33.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/91921755_213286699978936_8888321616618979328_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QEkXy4f0DzYPETM3F7S2kYh95CPHL1RpTV4gN5RRiMbbPj0a7dRuYYS9MDYJdEIpoI&_nc_ohc=jIYisHOYcfUQ7kNvwHC611x&_nc_gid=NZuuRkkV4GwK0dY-0ongJA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQKYchQsIi9F_bR2mwiAuiBXJ9lK30lQb3wJqgX-Q98oA&oe=68833B73&_nc_sid=8809c9,Seguir,,False,Pública,519,Iniciante,737,,,Empresa / Comércio,Não,Indefinido
marianillmacorretoradeimoveis,Marianillmacorretoradeimoveis,wa.me/message/EG3FGQIYM47VB1 1.900 1.900 2.076 2.076 Maria Nillma | Corretora de imóveis Corretora •Especialista em lançamentos imobiliários CRECI TO 5316 Palmas-TO Propósito de fé Família Trabalho Acqua design Propósito de fé Família Trabalho Acqua design,23,23,1900,2024-07-27T13:00:33.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/508385769_18467008471076085_8522275634252585586_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QEkXy4f0DzYPETM3F7S2kYh95CPHL1RpTV4gN5RRiMbbPj0a7dRuYYS9MDYJdEIpoI&_nc_ohc=v0cR0nDvP38Q7kNvwHkRRxd&_nc_gid=NZuuRkkV4GwK0dY-0ongJA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQ5UXNWvDUH5k9mtJLIEataPAT6TK6X8fnaMdA9KMvBDg&oe=68832B98&_nc_sid=8809c9,Seguir,,False,Pública,23,Iniciante,1900,Palmas,TO,Empresa / Comércio,Não,Indefinido
volk_projetos,Volk_Projetos,api.whatsapp.com/send?phone=55984004296 1.602 1.602 4.609 4.609 Volk Projetos & Engenharia Empreendedor(a) CEO: @ivandrovolkeng Projetos de Prevenção e Combate a Incêndio (PPCI); Consultoria para Alvará de segurança contra... mais CEO: @ivandrovolkeng Projetos de Prevenção e Combate a Incêndio (PPCI); Consultoria para Alvará de segurança contra ... mais mais #DÚVIDAS #CLIENTES #EXECUÇÕES #DÚVIDAS #CLIENTES #EXECUÇÕES,63,63,1602,2024-07-27T13:00:33.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/485282692_582066081517311_2154186810604202486_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEkXy4f0DzYPETM3F7S2kYh95CPHL1RpTV4gN5RRiMbbPj0a7dRuYYS9MDYJdEIpoI&_nc_ohc=ORS2M9WO97AQ7kNvwGup1ts&_nc_gid=NZuuRkkV4GwK0dY-0ongJA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTc6wkfeAfi-aDkvVZl8cbTmAIrVL2z2h0wkGghtlBMPw&oe=68833185&_nc_sid=8809c9,Seguir,https://www.threads.com/@volk_projetos?xmt=AQF08ldPQeGFC8Vtj7r3tEoE6VC3Ow3vJ_yvYtegwt7OKm4,False,Pública,63,Iniciante,1602,,,Empresa / Comércio,Sim,Indefinido
vinicius.aires,Vinicius.Aires,2.076 2.076 Vinicius Aires Nunes Corretor e administrador de empresas. Creci: 4093 www.instagram.com/corretorpmw?igsh=cjluYTE5c2VvODl6&utm_source=qr,19,19,495,2024-09-15T13:00:30.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/490495090_3001143746711575_4720280801895704825_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QHXqwR-2SxMvbKxZBS818zZIa1M_q3N5SPvxxnNCjaRYIY2BPoAlQoziGMG6q3Tuoc&_nc_ohc=xrlpaecvpeoQ7kNvwEjh6Fm&_nc_gid=V9psxbD-pRlslEyjrZJ9sg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRa_DieAql1JtylecbNgZaZaGqN3Awkr5_jRhbJqcMxaA&oe=68834490&_nc_sid=8809c9,Seguir,,False,Pública,19,Iniciante,495,,,Empresa / Comércio,Não,Indefinido
mariabrasileira.colinas,Mariabrasileira.Colinas,"bit.ly/agendamentomariabrasileira 5 5 770 770 Maria Brasileira | COLINAS Serviço de limpeza 🫧A gente cuida da limpeza, você ganha tempo e leveza! | Limpeza residencial | Limpeza comercial | Colinas/TO ‍|... mais 🫧A gente cuida da limpeza, você ganha tempo e leveza! | Limpeza residencial | Limpeza comercial | Colinas/TO ‍| ... mais mais EMPRESARIAL RESIDENCIAL BlackFridayMaria DICAS DA MARIA CONTRATE TREINO MARIA PÓS OBRA PASSADORIA APLICATIVO EMPRESARIAL RESIDENCIAL BlackFridayMaria DICAS DA MARIA CONTRATE TREINO MARIA PÓS OBRA PASSADORIA APLICATIVO",89,89,895,2024-08-19T21:00:29.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/462008149_511709361721929_3571289077321601650_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QELNyt1TLPg3i5ZzbGa1fi3ImqQGwMxuaL9sviOF0Z3gTwcp7xPGKM_HmNeM4jRwM0&_nc_ohc=gR8Kb7LYs7kQ7kNvwF_8fBy&_nc_gid=xLvJ9YsVTV8N1ZjuCDKrwA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTBmH-W8HWkFpL-BHyJCczi_CksZ_prPwQmxJXes4cgzw&oe=688339D6&_nc_sid=8809c9,Seguir,https://www.threads.com/@mariabrasileira.colinas?xmt=AQF0CeRQQA6KhP6-YPUmrh7xsgSGfo-B-b-oJznlee_jzo4,False,Pública,89,Iniciante,895,,TO,Empresa / Comércio,Não,Indefinido
gr_stoore,Gr_Stoore,"linktr.ee/grstoore 3.597 3.597 288 288 Gr Store | Cases & Acessórios para celular Loja de celulares Acessórios de alto padrão e sofisticação! •Cases, Eletrônicos e Relógios Smartwatch •Assistência Técnica... mais Acessórios de alto padrão e sofisticação! •Cases, Eletrônicos e Relógios Smartwatch •Assistência Técnica ... mais mais Assistência Xiaomi Loja física G.Laser Clientes Vendas Apple Smartwatch Vendas Site da loja Assistência Xiaomi Loja física G.Laser Clientes Vendas Apple Smartwatch Site da loja",23,23,3597,2024-08-19T21:00:29.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/306744333_615775410176990_6210242291806102091_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QELNyt1TLPg3i5ZzbGa1fi3ImqQGwMxuaL9sviOF0Z3gTwcp7xPGKM_HmNeM4jRwM0&_nc_ohc=-J0r-SqE2zcQ7kNvwHjN2xP&_nc_gid=xLvJ9YsVTV8N1ZjuCDKrwA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRFjjuoaeZ63raZle-Eb8XVjfyNIKd79QcvxyYTblgrDQ&oe=6883338E&_nc_sid=8809c9,Seguir,,False,Pública,23,Iniciante,3597,,,Empresa / Comércio,Não,Indefinido
coimbra.adm,Coimbra.Adm,wa.me/556299897080 518 518 Crisóstomo Coimbra Empreendedor(a) Administrador Empreendedor Estruturação de Crédito Empresarial e Rural Crédito para Proj. de Incorporação e... mais Administrador Empreendedor Estruturação de Crédito Empresarial e Rural Crédito para Proj. de Incorporação e ... mais mais Agradecimento 1 Família Crédito/Solução Firminópolis Nova Crixás/GO Bom Jesus Bom Jesus QD 13 SBPE Live no YouTube CRA GO Câmara Título Câmara Título 2 LIVE dia 17.09 Agradecimento 1 Família Crédito/Solução Firminópolis Nova Crixás/GO Bom Jesus Bom Jesus QD 13 SBPE Live no YouTube CRA GO Câmara Título Câmara Título 2 LIVE dia 17.09,149,149,815,2024-08-19T21:00:29.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/497213869_18507068374004860_8013063959757978177_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QELNyt1TLPg3i5ZzbGa1fi3ImqQGwMxuaL9sviOF0Z3gTwcp7xPGKM_HmNeM4jRwM0&_nc_ohc=KtEdNDdTSEUQ7kNvwHLV3Pg&_nc_gid=xLvJ9YsVTV8N1ZjuCDKrwA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRdXozv5upq45bCpEhj2wmsJVveK4Q10MQimk81hfh-PA&oe=68831F50&_nc_sid=8809c9,Seguir,https://www.threads.com/@coimbra.adm?xmt=AQF0i6NAnqQCmnu5sJH-2aotPpvkHwQlQDjxC2u1d1ZBcuE,False,Pública,149,Iniciante,815,,GO,Empresa / Comércio,Não,Indefinido
jkdesign_estamparia,Jkdesign_Estamparia,wa.me/5563999216263 1.148 1.148 441 441 JK DESIGN | ESTAMPARIA DIGITAL Personalização para Empresas e Eventos Camisas para todo o segmento 🧵 Tecidos tecnológicos | Design exclusivo ... mais Personalização para Empresas e Eventos Camisas para todo o segmento 🧵 Tecidos tecnológicos | Design exclusivo ... mais mais FEEDBACKS WIND BANNER CLIENTES TIRANTES EVENTOS FEEDBACKS WIND BANNER CLIENTES TIRANTES EVENTOS,72,72,1148,2024-07-10T22:26:33.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/337519793_3259773881000798_4493236985453546690_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QFYbUQx0Hu1YenyiP6QzDpZR0aFSWvVE4PbszUqNQv5qvofacAopY8IRLSI7UDRYWo&_nc_ohc=Yy9Q-O8gSX8Q7kNvwHXMEGj&_nc_gid=YS-IGhBtR4-XTe4Q0jiOhg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQBOU3lHn5dH6HPSS4dkGL2wOOOTuf-aqjmNZVe90rDKg&oe=6883387B&_nc_sid=8809c9,Seguir,,False,Pública,72,Iniciante,1148,,,Empresa / Comércio,Não,Indefinido
herica.eneilee,Herica.Eneilee,"1.894 1.894 874 874 Herica Eneile Beleza, cosméticos e cuidados pessoais •Cristã •2001• •Esteticista e Cosmetologa Herica Eneile Beleza, cosméticos e cuidados pessoais •Cristã •2001• •Esteticista e Cosmetologa Estética",17,17,1894,2024-10-31T19:01:05.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/491105831_688046823720617_8718455077263924357_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QGd1eRXs8yCTVoL9KFCOE6uhPmTjl2eJGAqushBqzXCm04uRZK811NQNlXx-RvfkrQ&_nc_ohc=yh_OwVI5pv8Q7kNvwEjJv8D&_nc_gid=_d_0hxg1L2F7wggAcMEymA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSBVWlq5WIqRQmfXQBNDeQq1J2wmjJROgdYEegy1wltGQ&oe=68833FE0&_nc_sid=8809c9,Seguir,,False,Pública,17,Iniciante,1894,,,Empresa / Comércio,Não,Indefinido
spectrum.socialmedia,Spectrum.Socialmedia,1.026 1.026 293 293 SPECTRUM | Social Media Agência de mídia social • Digital e criativa | + de 30 clientes atendidos • Desde 2019 | • ESG: 23 mudas doadas • Entre em contato pelo... mais bit.ly/ContatoSpectrum e mais 2 SPECTRUM | Social Media Agência de mídia social • Digital e criativa | + de 30 clientes atendidos • Desde 2019 | • ESG: 23 mudas doadas • Entre em contato pelo... mais • Digital e criativa | + de 30 clientes atendidos • Desde 2019 | • ESG: 23 mudas doadas • Entre em contato pelo ... mais mais bit.ly/ContatoSpectrum e mais 2 ESG Eventos Feedback Backstage Caixinha ESG Eventos Feedback Backstage Caixinha,196,196,1026,2024-08-13T13:30:14.000Z,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/499291146_18060253736170636_6463935675984170226_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QH7EUUQnlV7tvRQHuK6U-q5b7fE42V2MtxKi93HW-oagmnlW39G5gsmlNMEK4oNKsk&_nc_ohc=b2C22eoCLwIQ7kNvwFxG9zv&_nc_gid=EufpIYYYjliL2z8uFQCrBQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTclLJlgLNyRjWy4e0gIk9jsCpdLOdc6jlzkv41wcc3yA&oe=688330C2&_nc_sid=8809c9,Seguir,,False,Pública,196,Iniciante,1026,,,Empresa / Comércio,Não,Indefinido
